,Hotel_name,Rating,Description,Link,City_name,Lat,Lon
533,Thalacap Camargue,7.7,"Cet établissement est à 1 minute à pied de la plage. Le Thalacap Camargue est situé en face de la plage des Saintes-Maries-de-la-Mer, à 5 minutes de marche du centre-ville. Vous pourrez profiter gratuitement d'une piscine extérieure d'eau de mer ouverte en saison ainsi que d’une piscine intérieure, d’un sauna et d’un hammam ouverts tout au long de l'année. Toutes les chambres sont climatisées et disposent d’une télévision à écran plat ainsi que d’une connexion Wi-Fi gratuite. Le restaurant sert un cuisine de style méditerranéen. Lorsque le temps le permet, vous pourrez prendre vos repas sur la terrasse offrant une vue panoramique sur la mer. En plus des autres installations de détente, vous bénéficierez d’un accès direct à un centre de thalassothérapie proposant différents de soins médicaux et de beauté moyennant des frais supplémentaires. Arles se trouve à 37 km. Un parking privé est disponible gratuitement sur place.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/thalacap-camargue.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45349134,4.43545103
534,La Tramontane,9.0,"L'établissement La Tramontane vous accueille aux Saintes-Maries-de-la-Mer, au cœur de la Camargue. Il propose des chambres toutes décorées différemment donnant accès à la piscine extérieure, au jardin et à l'étang privé. Insonorisées et climatisées, elles disposent d'une télévision et d'une connexion Wi-Fi gratuite. Décorées dans un style typiquement provençal, elles jouissent d'une terrasse privée donnant sur le jardin et la piscine. Une cuisine traditionnelle est servie dans la salle à manger, qui offre également une vue sur le jardin. Vous pourrez profiter de spectacles musicaux, notamment de soirées à thème organisées tous les samedis soirs. Un parking privé sécurisé est disponible gratuitement sur place.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/la-tramontane.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.47260109,4.41012025
535,Le Castelet,7.3,"Cet établissement est à 3 minutes à pied de la plage. Cet hôtel est situé à Saintes-Maries-de-la-Mer, à 60 mètres seulement de la mer Méditerranée et à 30 mètres de l'Étang des Launes. Il dispose d'un bar à cocktails avec une terrasse fleurie. Les chambres de l'hôtel Le Castelet sont dotées de la connexion Wi-Fi gratuite, d'une télévision et d'une salle de bains privative avec douche. La plupart d'entre elles comprennent des toilettes privées. Tous les matins, vous dégusterez un petit déjeuner continental dans la salle à manger. L'hôtel Le Castelet se trouve à 15 minutes en voiture du parc national de Camargue, à 35 minutes de route de Arles et à 50 kilomètres environ de Montpellier.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/le-castelet-les-saintes-maries-de-la-mer.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45134949,4.42507625
536,Hotel Camille,7.9,"Cet établissement est à 1 minute à pied de la plage. Doté d'une terrasse, l'Hotel Camille est un établissement climatisé situé en front de mer aux Saintes-Maries-de-la-Mer, à 35 km d'Arles. Il propose des chambres modernes avec une connexion Wi-Fi gratuite et une télévision à écran LCD. Toutes les chambres bénéficient d'une salle de bains privative avec un sèche-cheveux et des articles de toilette gratuits. Certaines sont climatisées, disposent d'une terrasse ou offrent une vue sur la mer. Un petit-déjeuner buffet est servi chaque matin à l'Hôtel Camille. Vous pourrez également prendre un verre au bar de l'hôtel. La région propose des activités variées telles que l'équitation et le tennis. Un parking public gratuit est disponible à proximité et la propriété dispose d'un garage pour motos et vélos que vous pourrez utiliser gratuitement.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/camille.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45039148,4.42991227
537,Hotel Les Palmiers En Camargue,8.0,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Les Palmiers En Camargue !   pour économiser. Cet établissement est à 2 minutes à pied de la plage. Doté d'une connexion Wi-Fi gratuite, l'Hotel Les Palmiers En Camargue est situé à Saintes-Maries-de-la-Mer, à 100 mètres des plages de sable et à 200 mètres de l'église des Saintes-Maries. Les chambres comprennent une télévision par satellite à écran plat. Certaines possèdent une terrasse ou un balcon. Lors de votre séjour, vous dégusterez sur place un petit-déjeuner buffet composé de mets sucrés et salés. De plus, l'établissement assure un service de location de vélos. Dans les environs, vous pourrez pratiquer différentes activités, comme le cyclisme, l'équitation et la planche à voile. L'Hotel Les Palmiers En Camargue se trouve à 53 km de l'aéroport de Montpellier-Méditerranée. Enfin, un parking public est accessible gratuitement à 50 mètres, tandis que vous disposerez d'un garage privé sur demande et moyennant des frais supplémentaires.  C'est le quartier préféré des voyageurs visitant Les Saintes-Maries-de-la-Mer, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/les-palmiers-en-camargue.fr.html?label=gen173nr-1DCAMoTUIYc2FpbnRlcy1tYXJpZXMtZGUtbGEtbWVySA1YBGhNiAEBmAENuAEXyAEM2AED6AEB-AECiAIBqAIDuALB7aqWBsACAdICJGMyNjhiNTg4LTFjNTgtNDQ5MS04OGQ1LTMyNTk3MzNlMGE3YdgCBOACAQ&sid=45c36503a155d3d087771c7a19d75ed8,Saintes Maries de la mer,43.45106618,4.42509368
538,Hotel Mas De Galoffre,7.7,"Situé à 5 minutes en voiture du centre de Nîmes et de la Camargue, l'Hotel Mas de Galoffre, niché au cœur d'un domaine provençal, constitue un point de départ idéal pour découvrir la région et pratiquer de nombreuses activités. Le parking sur place est gratuit. L'hôtel propose des chambres standard et supérieures avec salle de bains et télévision à écran plat. Une connexion Wi-Fi est disponible gratuitement dans tout l'établissement. Pour votre confort, l'Hotel Mas de Galoffre dispose d'une piscine et de courts de tennis. Des aménagements dédiés au golf et à l'équitation sont également disponibles à proximité. Le restaurant sur place propose une cuisine régionale, qui peut être servie sur la terrasse donnant sur le jardin ou la piscine.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/mas-de-galoffre.fr.html?label=gen173nr-1DCAMoTUIFbmltZXNIDVgEaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsDtqpYGwAIB0gIkMmIyZjFlNDUtZjZmZS00NjUyLWE3ZmUtNGQxNDdhNGVmNTYx2AIE4AIB&sid=007296d67eeaba4a9243d3da429a2d8b,Nimes,43.78845189,4.35384233
539,Best Western L'Orangerie,7.9,"Occupant un bâtiment de style XIXe siècle, le Best Western L’Orangerie est situé à 1 km du centre historique de Nîmes et est entouré d’un parc avec des platanes centenaires. L’établissement possède un sauna et une piscine extérieure. Cet établissement entièrement non-fumeurs propose des chambres conçues individuellement et décorées dans des couleurs provençales chaudes. Elles comprennent la climatisation, une télévision par satellite à écran plat et une connexion Wi-Fi gratuite. L'établissement dispose également de 3 salles de réception pour les événements. Un parking privé gratuit est disponible sur place et est réservé aux clients de l'hôtel.   Chaîne hôtelière/marque:Best Western", https://www.booking.com/hotel/fr/bestwestern-lorangerie.fr.html?label=gen173nr-1DCAMoTUIFbmltZXNIDVgEaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsDtqpYGwAIB0gIkMmIyZjFlNDUtZjZmZS00NjUyLWE3ZmUtNGQxNDdhNGVmNTYx2AIE4AIB&sid=007296d67eeaba4a9243d3da429a2d8b,Nimes,43.82476592,4.36904624
540,ibis Styles Nimes Gare Centre,8.3,"Situé en face de la gare de Nîmes, cet hôtel propose des chambres abordables dotées d'une connexion Wi-Fi gratuite et de la télévision par satellite. Un petit-déjeuner buffet est servi tous les matins et la réception est ouverte 24h/24. Affichant un style contemporain, les chambres climatisées sont équipées d'une télévision à écran plat et d'une radio. Chacune possède une salle de bains privative pourvue d'une douche et d'un sèche-cheveux. À l'Ibis Styles Nîmes Centre Gare, vous pourrez siroter un verre au bar, qui est ouvert toute la journée. De plus, l'hôtel met à votre disposition des journaux et une bagagerie. Les arènes de Nîmes, son centre historique et la cathédrale de Nîmes sont accessibles en 10 minutes à pied.  C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  Chaîne hôtelière/marque:ibis Styles", https://www.booking.com/hotel/fr/ibis-styles-nimes-centre-gare.fr.html?label=gen173nr-1DCAMoTUIFbmltZXNIDVgEaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsDtqpYGwAIB0gIkMmIyZjFlNDUtZjZmZS00NjUyLWE3ZmUtNGQxNDdhNGVmNTYx2AIE4AIB&sid=007296d67eeaba4a9243d3da429a2d8b,Nimes,43.83175755,4.36697356
541,Central Hotel,7.5,"Le Central Hotel occupe un bâtiment rénové du XVIIIe siècle dans le centre historique de Nîmes, juste derrière l'ancien site romain de la porte d'Auguste. Il possède des chambres insonorisées dotées d'une salle de bains privative. Les portes des chambres sont décorées par un artiste local. Chacune est dotée d'une télévision et d'une douche. Certaines offrent une vue sur les toits de Nîmes et sur la Tour Magne. L'hôtel possède un bar privé et sert tous les matins un petit-déjeuner traditionnel français. Un service d'étage est par ailleurs assuré. Une connexion Wi-Fi gratuite est disponible dans toutes les parties communes et vous disposerez d'une bagagerie. Une chambre accessible aux personnes à mobilité réduite est également disponible. Le Central Hotel se trouve à 100 mètres d'un arrêt de la navette desservant l'aéroport de Nîmes et à moins de 10 minutes à pied de la gare TGV de Nîmes. La cathédrale Notre-Dame-et-Saint-Castor se situe à 280 mètres.  C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/central-nimes.fr.html?label=gen173nr-1DCAMoTUIFbmltZXNIDVgEaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsDtqpYGwAIB0gIkMmIyZjFlNDUtZjZmZS00NjUyLWE3ZmUtNGQxNDdhNGVmNTYx2AIE4AIB&sid=007296d67eeaba4a9243d3da429a2d8b,Nimes,43.83899502,4.36281145
542,hotelF1 Nîmes Ouest,6.3,"L'hotelF1 Nîmes Ouest est situé à Nîmes, à 44 km de Montpellier et à 40 km d'Avignon. Toutes les chambres donnent accès à une salle de bains commune. Vous pourrez acheter des serviettes microfibre à l'hôtel moyennant des frais supplémentaires de EUR 3 chacune. La réception est ouverte 24h/24. Nîmes se trouve à 2,8 km de l'Hotelf1 Nîmes Ouest, tandis qu'Arles vous attend à 28 km. L'aéroport de Montpellier-Méditerranée, le plus proche, est implanté à 41 km.   Chaîne hôtelière/marque:hotelF1", https://www.booking.com/hotel/fr/hotelf1-nimes-ouest.fr.html?label=gen173nr-1DCAMoTUIFbmltZXNIDVgEaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsDtqpYGwAIB0gIkMmIyZjFlNDUtZjZmZS00NjUyLWE3ZmUtNGQxNDdhNGVmNTYx2AIE4AIB&sid=007296d67eeaba4a9243d3da429a2d8b,Nimes,43.815334,4.344052
543,Hotel Concorde,6.9,"Situé dans une rue piétonne du centre de Nîmes, l'Hôtel Concorde vous propose des chambres sobres dotées d'une connexion Wi-Fi gratuite. Les arènes antiques de Nîmes se trouvent à 200 mètres. Accessibles uniquement par un escalier raide, les chambres de l'Hôtel Concorde comprennent une télévision et une armoire. Certaines sont dotées d'une salle de bains privative avec douche et toilettes. Vous pourrez emprunter une sélection de livres et de bandes dessinées à l'hôtel pendant votre séjour. Vous trouverez plusieurs restaurants, bars et épiceries à 50 mètres de l'établissement. Le musée d'Art contemporain de Nîmes est situé à 650 mètres et les Jardins de la fontaine, un parc classique du XVIIe siècle, sont à 15 minutes à pied de l'Hôtel Concorde. Vous pourrez également découvrir le pont du Gard à 30 km de l'hôtel. La gare ferroviaire de Nîmes se trouve à 8 minutes de marche et l'aéroport de Montpellier est à 53 km. Des places de stationnement publiques sont accessibles à proximité.  C'est le quartier préféré des voyageurs visitant Nîmes, selon les commentaires clients indépendants. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/concorde-nimes.fr.html?label=gen173nr-1DCAMoTUIFbmltZXNIDVgEaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsDtqpYGwAIB0gIkMmIyZjFlNDUtZjZmZS00NjUyLWE3ZmUtNGQxNDdhNGVmNTYx2AIE4AIB&sid=007296d67eeaba4a9243d3da429a2d8b,Nimes,43.83612815,4.36126995
544,Mas de Boudan,9.2,"Situé à 3 km de la salle omnisports Nîmes Arena, le Mas de Boudan est un hôtel de caractère doté de 2 restaurants, le Bistr'Au et le Restaurant Gastronomique, récompensé d'une étoile au guide Michelin. Cet hôtel climatisé propose une connexion Wi-Fi gratuite. Les chambres non-fumeurs comprennent une télévision à écran plat, une station d'accueil pour iPod, un coffre-fort, un minibar, une machine à café et une bouilloire électrique. Leur salle de bains privative est pourvue d'une douche, de peignoirs, de chaussons et d'un sèche-cheveux.  Toutes les chambres offrent une vue sur le jardin. Le Mas de Boudan possède un jardin commun et une terrasse. La boutique sur place vend des produits faits maison et locaux. L'hôtel propose également des services de massage, de blanchisserie et d'affaires. L'établissement se trouve à 9 minutes en voiture de la gare de Nîmes, à 52 km de l'aéroport de Montpellier-Méditerranée et à 100 km de l'aéroport Marseille Provence. Un parking est disponible gratuitement sur place.  Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de   pour un séjour à deux.  ", https://www.booking.com/hotel/fr/mas-de-boudan.fr.html?label=gen173nr-1DCAMoTUIFbmltZXNIDVgEaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsDtqpYGwAIB0gIkMmIyZjFlNDUtZjZmZS00NjUyLWE3ZmUtNGQxNDdhNGVmNTYx2AIE4AIB&sid=007296d67eeaba4a9243d3da429a2d8b,Nimes,43.82080551,4.3712532
545,"The Originals City, Hôtel Nîmes Costières, Ex Inter Hôtel",7.1,"L'établissement The Originals City, Hôtel Nîmes Costières, Ex Inter Hôtel se trouve à 1 km du stade Costière, à côté de la sortie 25 de l'autoroute A9 Nîmes-Ouest. Il propose des chambres insonorisées avec connexion Wi-Fi gratuite, une piscine extérieure et un restaurant sur place. Les chambres de l'établissement The Originals City, Hôtel Costières, Nîmes disposent de la climatisation, d'une salle de bains privative et d'une télévision par câble. Des chambres familiales sont également disponibles. Vous pourrez vous détendre avec un apéritif au bar ou déguster des plats français traditionnels au restaurant. En plus d'une réception ouverte 24h/24, l'établissement The Originals City, Hôtel Costières, Nîmes propose un service de blanchisserie et peut préparer des paniers-repas sur demande. Le parking de l'hôtel dispose d'une surveillance vidéo et d'un gardien de nuit. Vous pourrez explorer la Camargue, les Cévennes et la Provence en voiture.   Chaîne hôtelière/marque:The Originals City", https://www.booking.com/hotel/fr/balladinssuperiornimes.fr.html?label=gen173nr-1DCAMoTUIFbmltZXNIDVgEaE2IAQGYAQ24ARfIAQzYAQPoAQH4AQKIAgGoAgO4AsDtqpYGwAIB0gIkMmIyZjFlNDUtZjZmZS00NjUyLWE3ZmUtNGQxNDdhNGVmNTYx2AIE4AIB&sid=007296d67eeaba4a9243d3da429a2d8b,Nimes,43.81465315,4.34430957
